,exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
57,906,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed2_i1-v0,0,1000,None,-0.6866612903225877,0.6367304318312258,0.782258064516129,-0.9919354838709676,22.027,8.74564297236058,0.0729373652935028,0.0288324335593636,1000,840,0,160,0
58,29,0,PursuitEvasion16x16-v0,random-v0,0,1000,None,-0.5945483870967726,0.354949013647427,0.9516129032258064,-0.8064516129032258,40.277,36.86931340559518,0.0704520318508148,0.063580088202856,1000,776,0,2,222
59,29,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k3_seed4_i1-v0,0,1000,None,0.5945483870967726,0.354949013647427,0.8064516129032258,-0.9516129032258064,40.277,36.86931340559518,0.0704520318508148,0.063580088202856,1000,2,0,776,222
60,1096,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k3_seed4_i0-v0,0,1000,None,0.2253629032258031,0.8301591897774815,0.9919354838709676,-0.782258064516129,24.311,23.30266677871869,0.0782683746814727,0.0744135349930379,1000,387,0,542,71
61,1096,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k3_seed3_i1-v0,0,1000,None,-0.2253629032258031,0.8301591897774815,0.782258064516129,-0.9919354838709676,24.311,23.30266677871869,0.0782683746814727,0.0744135349930379,1000,542,0,387,71
62,1350,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/sp_seed4_i0-v0,0,1000,None,0.271387096774191,0.8143264269668602,0.9919354838709676,-0.8064516129032258,30.421,23.99682810289727,0.1046618087291717,0.0827852178974463,1000,347,0,563,90
63,1350,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed2_i1-v0,0,1000,None,-0.271387096774191,0.8143264269668602,0.8064516129032258,-0.9919354838709676,30.421,23.99682810289727,0.1046618087291717,0.0827852178974463,1000,563,0,347,90
64,1047,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k2_seed4_i0-v0,0,1000,None,-0.3805564516129032,0.7242922951123422,0.9919354838709676,-0.7983870967741935,12.464,9.638916121639404,0.0408312084674835,0.0312670491292373,1000,774,0,226,0
65,1047,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k3_seed1_i1-v0,0,1000,None,0.3805564516129032,0.7242922951123422,0.7983870967741935,-0.9919354838709676,12.464,9.638916121639404,0.0408312084674835,0.0312670491292373,1000,226,0,774,0
66,1163,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klrbr_k4_seed4_i0-v0,0,1000,None,-0.0369919354838709,0.7590815257151918,0.9919354838709676,-0.7983870967741935,39.256,32.72892396642457,0.1269497847557067,0.1055355850172266,1000,481,0,321,198
67,1163,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k2_seed2_i1-v0,0,1000,None,0.0369919354838709,0.7590815257151918,0.7983870967741935,-0.9919354838709676,39.256,32.72892396642457,0.1269497847557067,0.1055355850172266,1000,321,0,481,198
68,169,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k2_seed0_i0-v0,0,1000,None,0.7228145161290409,0.6044205736933065,0.9919354838709676,-0.8064516129032258,24.064,7.499993599997269,0.0797307591438293,0.0247287353549031,1000,140,0,860,0
69,169,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k1_seed3_i1-v0,0,1000,None,-0.7228145161290409,0.6044205736933065,0.8064516129032258,-0.9919354838709676,24.064,7.499993599997269,0.0797307591438293,0.0247287353549031,1000,860,0,140,0
70,508,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klrbr_k4_seed1_i0-v0,0,1000,None,-0.0974274193548377,0.683847498408529,0.9838709677419352,-0.7983870967741935,45.762,37.88304839898712,0.1469256885051727,0.1209488606757551,1000,440,0,240,320
71,508,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k1_seed4_i1-v0,0,1000,None,0.0974274193548377,0.683847498408529,0.7983870967741935,-0.9838709677419352,45.762,37.88304839898712,0.1469256885051727,0.1209488606757551,1000,240,0,440,320
72,1274,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/sp_seed2_i0-v0,0,1000,None,0.1108064516129032,0.8261385106080449,0.9919354838709676,-0.8064516129032258,36.698,21.61644734918298,0.1223968799114227,0.0726756699131283,1000,467,0,464,69
73,1274,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k2_seed2_i1-v0,0,1000,None,-0.1108064516129032,0.8261385106080449,0.8064516129032258,-0.9919354838709676,36.698,21.61644734918298,0.1223968799114227,0.0726756699131283,1000,464,0,467,69
74,55,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/shortestpath-v0,0,1000,None,0.3149435483870945,0.8372387143863628,0.9919354838709676,-0.7741935483870968,14.253,7.202984867400459,0.0269762291908264,0.0134927554642639,1000,376,0,624,0
75,55,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed2_i1-v0,0,1000,None,-0.3149435483870945,0.8372387143863628,0.7741935483870968,-0.9919354838709676,14.253,7.202984867400459,0.0269762291908264,0.0134927554642639,1000,624,0,376,0
76,796,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k1_seed3_i0-v0,0,1000,None,-0.1649919354838715,0.7987848601448139,0.9919354838709676,-0.7903225806451613,15.98,6.995684383961301,0.0528753314018249,0.022746422646288,1000,665,0,335,0
77,796,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klrbr_k4_seed2_i1-v0,0,1000,None,0.1649919354838715,0.7987848601448139,0.7903225806451613,-0.9919354838709676,15.98,6.995684383961301,0.0528753314018249,0.022746422646288,1000,335,0,665,0
