exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
2,2,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3166666666666666,0.3140240613569465,1.0,0.0,49.11,4.057819611564812,0.134095248222351,0.0231138453263528,1000,0,0,70,930
2,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.3166666666666666,0.3140240613569465,1.0,0.0,49.11,4.057819611564812,0.134095248222351,0.0231138453263528,1000,0,0,70,930
16,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.9163333333333316,0.1788851276347163,1.0,0.0,30.981,13.269990165783849,0.2297259640693664,0.1067856078706801,1000,0,0,792,208
16,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9163333333333316,0.1788851276347163,1.0,0.0,30.981,13.269990165783849,0.2297259640693664,0.1067856078706801,1000,0,0,792,208
16,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9163333333333316,0.1788851276347163,1.0,0.0,30.981,13.269990165783849,0.2297259640693664,0.1067856078706801,1000,0,0,792,208
16,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9163333333333316,0.1788851276347163,1.0,0.0,30.981,13.269990165783849,0.2297259640693664,0.1067856078706801,1000,0,0,792,208
4,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7733333333333312,0.2585429257288706,1.0,0.0,40.023,12.624914692781095,0.2003617923259735,0.0716029943584816,1000,0,0,488,512
4,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7733333333333312,0.2585429257288706,1.0,0.0,40.023,12.624914692781095,0.2003617923259735,0.0716029943584816,1000,0,0,488,512
4,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.7733333333333312,0.2585429257288706,1.0,0.0,40.023,12.624914692781095,0.2003617923259735,0.0716029943584816,1000,0,0,488,512
4,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.7733333333333312,0.2585429257288706,1.0,0.0,40.023,12.624914692781095,0.2003617923259735,0.0716029943584816,1000,0,0,488,512
