,exp_id,agent_id,env_name,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
753,223,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i1-v0,0,2,None,-0.9734513274336284,0.0088495575221239,-0.9646017699115044,-0.9823008849557522,11.5,0.5,0.0303449630737304,0.0005440711975097,2,2,0,0,0
754,727,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,10.5,1.5,0.0235627889633178,0.0035291910171508,2,0,0,2,0
755,727,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,10.5,1.5,0.0235627889633178,0.0035291910171508,2,2,0,0,0
756,1206,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i0-v0,0,2,None,-0.3893805309734512,0.4424778761061947,0.0530973451327434,-0.831858407079646,32.5,17.5,0.076189637184143,0.0414811372756958,2,1,0,0,1
757,1206,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed2_i1-v0,0,2,None,0.3893805309734512,0.4424778761061947,0.831858407079646,-0.0530973451327434,32.5,17.5,0.076189637184143,0.0414811372756958,2,0,0,1,1
758,639,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i0-v0,0,2,None,0.0752212389380531,0.8982300884955752,0.9734513274336284,-0.8230088495575221,11.5,4.5,0.0266085863113403,0.0098234415054321,2,1,0,1,0
759,639,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i1-v0,0,2,None,-0.0752212389380531,0.8982300884955752,0.8230088495575221,-0.9734513274336284,11.5,4.5,0.0266085863113403,0.0098234415054321,2,1,0,1,0
760,866,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i0-v0,0,2,None,0.0575221238938052,0.9336283185840708,0.991150442477876,-0.8761061946902655,12.0,6.0,0.0329883098602294,0.0140461921691894,2,1,0,1,0
761,866,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,-0.0575221238938052,0.9336283185840708,0.8761061946902655,-0.991150442477876,12.0,6.0,0.0329883098602294,0.0140461921691894,2,1,0,1,0
762,1155,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i0-v0,0,2,None,0.079646017699115,0.911504424778761,0.991150442477876,-0.831858407079646,15.5,7.5,0.0357106924057006,0.0176604986190795,2,1,0,1,0
763,1155,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i1-v0,0,2,None,-0.079646017699115,0.911504424778761,0.831858407079646,-0.991150442477876,15.5,7.5,0.0357106924057006,0.0176604986190795,2,1,0,1,0
764,1040,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed4_i0-v0,0,2,None,0.0752212389380531,0.915929203539823,0.991150442477876,-0.8407079646017699,13.5,2.5,0.035391092300415,0.0070652961730957,2,1,0,1,0
765,1040,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i1-v0,0,2,None,-0.0752212389380531,0.915929203539823,0.8407079646017699,-0.991150442477876,13.5,2.5,0.035391092300415,0.0070652961730957,2,1,0,1,0
766,81,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i0-v0,0,2,None,-0.8230088495575221,0.0088495575221239,-0.8141592920353982,-0.831858407079646,8.5,1.5,0.0203627347946167,0.0033532381057739,2,2,0,0,0
767,81,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i1-v0,0,2,None,0.8230088495575221,0.0088495575221239,0.831858407079646,0.8141592920353982,8.5,1.5,0.0203627347946167,0.0033532381057739,2,0,0,2,0
768,117,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i0-v0,0,2,None,0.9778761061946902,0.0132743362831858,0.991150442477876,0.9646017699115044,15.0,0.0,0.0361136198043823,0.0014468431472778,2,0,0,2,0
769,117,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i1-v0,0,2,None,-0.9778761061946902,0.0132743362831858,-0.9646017699115044,-0.991150442477876,15.0,0.0,0.0361136198043823,0.0014468431472778,2,2,0,0,0
770,328,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i0-v0,0,2,None,-0.8761061946902655,0.0088495575221239,-0.8672566371681416,-0.8849557522123894,3.0,1.0,0.0078680515289306,0.0032374858856201,2,2,0,0,0
771,328,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed0_i1-v0,0,2,None,0.8761061946902655,0.0088495575221239,0.8849557522123894,0.8672566371681416,3.0,1.0,0.0078680515289306,0.0032374858856201,2,0,0,2,0
772,1128,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i0-v0,0,2,None,-0.8672566371681416,0.0088495575221239,-0.8584070796460177,-0.8761061946902655,21.0,10.0,0.0514709949493408,0.0252103805541992,2,2,0,0,0
773,1128,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i1-v0,0,2,None,0.8672566371681416,0.0088495575221239,0.8761061946902655,0.8584070796460177,21.0,10.0,0.0514709949493408,0.0252103805541992,2,0,0,2,0
774,590,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed2_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,17.0,3.0,0.0381608009338378,0.0062437057495117,2,0,0,2,0
775,590,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,17.0,3.0,0.0381608009338378,0.0062437057495117,2,2,0,0,0
776,1140,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i0-v0,0,2,None,-0.8672566371681416,0.0088495575221239,-0.8584070796460177,-0.8761061946902655,17.0,11.0,0.0405899286270141,0.0262719392776489,2,2,0,0,0
777,1140,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i1-v0,0,2,None,0.8672566371681416,0.0088495575221239,0.8761061946902655,0.8584070796460177,17.0,11.0,0.0405899286270141,0.0262719392776489,2,0,0,2,0
778,361,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i0-v0,0,2,None,-0.8584070796460177,0.0088495575221239,-0.8495575221238938,-0.8672566371681416,5.0,1.0,0.0124803781509399,0.0019072294235229,2,2,0,0,0
779,361,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed0_i1-v0,0,2,None,0.8584070796460177,0.0088495575221239,0.8672566371681416,0.8495575221238938,5.0,1.0,0.0124803781509399,0.0019072294235229,2,0,0,2,0
780,1106,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed4_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,10.0,1.0,0.0360037088394165,0.0011276006698608,2,0,0,2,0
781,1106,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed4_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,10.0,1.0,0.0360037088394165,0.0011276006698608,2,2,0,0,0
782,908,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i0-v0,0,2,None,-0.8407079646017699,0.0088495575221239,-0.831858407079646,-0.8495575221238938,6.5,0.5,0.0156320333480834,0.0011559724807739,2,2,0,0,0
783,908,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed1_i1-v0,0,2,None,0.8407079646017699,0.0088495575221239,0.8495575221238938,0.831858407079646,6.5,0.5,0.0156320333480834,0.0011559724807739,2,0,0,2,0
784,1187,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i0-v0,0,2,None,0.0884955752212389,0.8849557522123893,0.9734513274336284,-0.7964601769911503,19.0,0.0,0.0451153516769409,0.0009230375289916,2,1,0,1,0
785,1187,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed4_i1-v0,0,2,None,-0.0884955752212389,0.8849557522123893,0.7964601769911503,-0.9734513274336284,19.0,0.0,0.0451153516769409,0.0009230375289916,2,1,0,1,0
786,525,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i0-v0,0,2,None,-0.8495575221238938,0.0,-0.8495575221238938,-0.8495575221238938,4.0,0.0,0.0093473196029663,0.0005511045455932,2,2,0,0,0
787,525,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed3_i1-v0,0,2,None,0.8495575221238938,0.0,0.8495575221238938,0.8495575221238938,4.0,0.0,0.0093473196029663,0.0005511045455932,2,0,0,2,0
788,91,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i0-v0,0,2,None,0.9734513274336284,0.0088495575221239,0.9823008849557522,0.9646017699115044,11.0,2.0,0.0286022424697875,0.0084966421127319,2,0,0,2,0
789,91,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed3_i1-v0,0,2,None,-0.9734513274336284,0.0088495575221239,-0.9646017699115044,-0.9823008849557522,11.0,2.0,0.0286022424697875,0.0084966421127319,2,2,0,0,0
790,187,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed0_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,10.5,1.5,0.0270072221755981,0.0033255815505981,2,0,0,2,0
791,187,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,10.5,1.5,0.0270072221755981,0.0033255815505981,2,2,0,0,0
792,572,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed2_i0-v0,0,2,None,-0.8761061946902655,0.0088495575221239,-0.8672566371681416,-0.8849557522123894,4.0,0.0,0.009718894958496,0.0009272098541259,2,2,0,0,0
793,572,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i1-v0,0,2,None,0.8761061946902655,0.0088495575221239,0.8849557522123894,0.8672566371681416,4.0,0.0,0.009718894958496,0.0009272098541259,2,0,0,2,0
794,1250,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed3_i0-v0,0,2,None,0.0486725663716813,0.9247787610619468,0.9734513274336284,-0.8761061946902655,10.0,2.0,0.0244215726852417,0.0056616067886352,2,1,0,1,0
795,1250,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed4_i1-v0,0,2,None,-0.0486725663716813,0.9247787610619468,0.8761061946902655,-0.9734513274336284,10.0,2.0,0.0244215726852417,0.0056616067886352,2,1,0,1,0
796,706,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed3_i0-v0,0,2,None,0.5,0.4646017699115043,0.9646017699115044,0.0353982300884956,29.5,20.5,0.0668761730194091,0.0458354949951171,2,0,0,1,1
797,706,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed3_i1-v0,0,2,None,-0.5,0.4646017699115043,-0.0353982300884956,-0.9646017699115044,29.5,20.5,0.0668761730194091,0.0458354949951171,2,1,0,0,1
798,1061,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed4_i0-v0,0,2,None,0.9734513274336284,0.0088495575221239,0.9823008849557522,0.9646017699115044,11.0,2.0,0.0272279977798461,0.0051649808883666,2,0,0,2,0
799,1061,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i1-v0,0,2,None,-0.9734513274336284,0.0088495575221239,-0.9646017699115044,-0.9823008849557522,11.0,2.0,0.0272279977798461,0.0051649808883666,2,2,0,0,0
800,308,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed1_i0-v0,0,2,None,-0.831858407079646,0.0,-0.831858407079646,-0.831858407079646,8.0,0.0,0.0192142724990844,0.0001455545425415,2,2,0,0,0
801,308,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i1-v0,0,2,None,0.831858407079646,0.0,0.831858407079646,0.831858407079646,8.0,0.0,0.0192142724990844,0.0001455545425415,2,0,0,2,0
802,558,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed2_i0-v0,0,2,None,-0.8716814159292036,0.0132743362831858,-0.8584070796460177,-0.8849557522123894,8.5,2.5,0.0194530487060546,0.0049374103546142,2,2,0,0,0
803,558,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed2_i1-v0,0,2,None,0.8716814159292036,0.0132743362831858,0.8849557522123894,0.8584070796460177,8.5,2.5,0.0194530487060546,0.0049374103546142,2,0,0,2,0
804,772,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed3_i0-v0,0,2,None,-0.8584070796460177,0.0088495575221239,-0.8495575221238938,-0.8672566371681416,4.5,0.5,0.0104250907897949,0.0015897750854492,2,2,0,0,0
805,772,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed2_i1-v0,0,2,None,0.8584070796460177,0.0088495575221239,0.8672566371681416,0.8495575221238938,4.5,0.5,0.0104250907897949,0.0015897750854492,2,0,0,2,0
806,27,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/shortestpath-v0,0,2,None,-0.8451327433628318,0.0221238938053097,-0.8230088495575221,-0.8672566371681416,4.5,2.5,0.0058249235153198,0.003015398979187,2,2,0,0,0
807,27,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i1-v0,0,2,None,0.8451327433628318,0.0221238938053097,0.8672566371681416,0.8230088495575221,4.5,2.5,0.0058249235153198,0.003015398979187,2,0,0,2,0
808,1134,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i0-v0,0,2,None,0.504424778761062,0.4690265486725663,0.9734513274336284,0.0353982300884956,36.5,13.5,0.0855218172073364,0.0334881544113159,2,0,0,1,1
809,1134,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed2_i1-v0,0,2,None,-0.504424778761062,0.4690265486725663,-0.0353982300884956,-0.9734513274336284,36.5,13.5,0.0855218172073364,0.0334881544113159,2,1,0,0,1
810,740,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i0-v0,0,2,None,-0.8761061946902655,0.0088495575221239,-0.8672566371681416,-0.8849557522123894,5.0,1.0,0.0117819309234619,0.002032995223999,2,2,0,0,0
811,740,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i1-v0,0,2,None,0.8761061946902655,0.0088495575221239,0.8849557522123894,0.8672566371681416,5.0,1.0,0.0117819309234619,0.002032995223999,2,0,0,2,0
812,1105,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed4_i0-v0,0,2,None,0.9734513274336284,0.0,0.9734513274336284,0.9734513274336284,16.5,3.5,0.0444152355194091,0.008962869644165,2,0,0,2,0
813,1105,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i1-v0,0,2,None,-0.9734513274336284,0.0,-0.9734513274336284,-0.9734513274336284,16.5,3.5,0.0444152355194091,0.008962869644165,2,2,0,0,0
814,285,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i0-v0,0,2,None,0.0575221238938052,0.9070796460176992,0.9646017699115044,-0.8495575221238938,20.5,11.5,0.052203893661499,0.0290141105651855,2,1,0,1,0
815,285,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i1-v0,0,2,None,-0.0575221238938052,0.9070796460176992,0.8495575221238938,-0.9646017699115044,20.5,11.5,0.052203893661499,0.0290141105651855,2,1,0,1,0
816,116,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i0-v0,0,2,None,0.079646017699115,0.8849557522123893,0.9646017699115044,-0.8053097345132743,15.0,0.0,0.0352002382278442,0.0015252828598022,2,0,0,2,0
817,116,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed1_i1-v0,0,2,None,-0.079646017699115,0.8849557522123893,0.8053097345132743,-0.9646017699115044,15.0,0.0,0.0352002382278442,0.0015252828598022,2,2,0,0,0
818,96,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i0-v0,0,2,None,-0.8451327433628318,0.0221238938053097,-0.8230088495575221,-0.8672566371681416,6.0,2.0,0.0206880569458007,0.0063226222991943,2,2,0,0,0
819,96,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i1-v0,0,2,None,0.8451327433628318,0.0221238938053097,0.8672566371681416,0.8230088495575221,6.0,2.0,0.0206880569458007,0.0063226222991943,2,0,0,2,0
820,134,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i0-v0,0,2,None,0.9778761061946902,0.0044247787610619,0.9823008849557522,0.9734513274336284,12.0,2.0,0.0298950672149658,0.0054996013641357,2,0,0,2,0
821,134,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed4_i1-v0,0,2,None,-0.9778761061946902,0.0044247787610619,-0.9734513274336284,-0.9823008849557522,12.0,2.0,0.0298950672149658,0.0054996013641357,2,2,0,0,0
822,1223,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i0-v0,0,2,None,0.0619469026548672,0.911504424778761,0.9734513274336284,-0.8495575221238938,10.0,1.0,0.0226713418960571,0.0022255182266235,2,1,0,1,0
823,1223,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed4_i1-v0,0,2,None,-0.0619469026548672,0.911504424778761,0.8495575221238938,-0.9734513274336284,10.0,1.0,0.0226713418960571,0.0022255182266235,2,1,0,1,0
824,717,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed3_i0-v0,0,2,None,0.4867256637168141,0.4778761061946902,0.9646017699115044,0.0088495575221239,29.5,20.5,0.070661187171936,0.0483561754226684,2,0,0,1,1
825,717,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i1-v0,0,2,None,-0.4867256637168141,0.4778761061946902,-0.0088495575221239,-0.9646017699115044,29.5,20.5,0.070661187171936,0.0483561754226684,2,1,0,0,1
826,122,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i0-v0,0,2,None,0.986725663716814,0.0044247787610619,0.991150442477876,0.9823008849557522,16.0,2.0,0.0368902683258056,0.0050208568572998,2,0,0,2,0
827,122,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i1-v0,0,2,None,-0.986725663716814,0.0044247787610619,-0.9823008849557522,-0.991150442477876,16.0,2.0,0.0368902683258056,0.0050208568572998,2,2,0,0,0
828,1104,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed4_i0-v0,0,2,None,0.0707964601769911,0.8938053097345132,0.9646017699115044,-0.8230088495575221,9.5,1.5,0.0222504138946533,0.0035617351531982,2,1,0,1,0
829,1104,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i1-v0,0,2,None,-0.0707964601769911,0.8938053097345132,0.8230088495575221,-0.9646017699115044,9.5,1.5,0.0222504138946533,0.0035617351531982,2,1,0,1,0
830,732,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i0-v0,0,2,None,0.0619469026548672,0.9026548672566372,0.9646017699115044,-0.8407079646017699,7.5,1.5,0.0169430971145629,0.0037809610366821,2,1,0,1,0
831,732,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i1-v0,0,2,None,-0.0619469026548672,0.9026548672566372,0.8407079646017699,-0.9646017699115044,7.5,1.5,0.0169430971145629,0.0037809610366821,2,1,0,1,0
832,384,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i0-v0,0,2,None,-0.8451327433628318,0.0044247787610619,-0.8407079646017699,-0.8495575221238938,8.0,3.0,0.0202124118804931,0.008002758026123,2,2,0,0,0
833,384,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i1-v0,0,2,None,0.8451327433628318,0.0044247787610619,0.8495575221238938,0.8407079646017699,8.0,3.0,0.0202124118804931,0.008002758026123,2,0,0,2,0
834,1017,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed4_i0-v0,0,2,None,0.079646017699115,0.9026548672566372,0.9823008849557522,-0.8230088495575221,16.0,1.0,0.0394227504730224,0.0003015995025634,2,1,0,1,0
835,1017,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i1-v0,0,2,None,-0.079646017699115,0.9026548672566372,0.8230088495575221,-0.9823008849557522,16.0,1.0,0.0394227504730224,0.0003015995025634,2,1,0,1,0
836,402,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed1_i0-v0,0,2,None,-0.4336283185840708,0.4424778761061947,0.0088495575221239,-0.8761061946902655,27.0,23.0,0.0640820264816284,0.0545998811721801,2,1,0,0,1
837,402,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed0_i1-v0,0,2,None,0.4336283185840708,0.4424778761061947,0.8761061946902655,-0.0088495575221239,27.0,23.0,0.0640820264816284,0.0545998811721801,2,0,0,1,1
838,1202,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i0-v0,0,2,None,0.9823008849557522,0.0088495575221239,0.991150442477876,0.9734513274336284,25.5,6.5,0.0665816068649292,0.0210829973220825,2,0,0,2,0
839,1202,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i1-v0,0,2,None,-0.9823008849557522,0.0088495575221239,-0.9734513274336284,-0.991150442477876,25.5,6.5,0.0665816068649292,0.0210829973220825,2,2,0,0,0
840,792,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed3_i0-v0,0,2,None,-0.8628318584070797,0.0044247787610619,-0.8584070796460177,-0.8672566371681416,3.5,0.5,0.0049488544464111,0.0011439323425292,2,2,0,0,0
841,792,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/shortestpath-v0,0,2,None,0.8628318584070797,0.0044247787610619,0.8672566371681416,0.8584070796460177,3.5,0.5,0.0049488544464111,0.0011439323425292,2,0,0,2,0
842,206,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed0_i0-v0,0,2,None,-0.8716814159292036,0.0044247787610619,-0.8672566371681416,-0.8761061946902655,3.5,0.5,0.0096000432968139,0.0013495683670043,2,2,0,0,0
843,206,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed4_i1-v0,0,2,None,0.8716814159292036,0.0044247787610619,0.8761061946902655,0.8672566371681416,3.5,0.5,0.0096000432968139,0.0013495683670043,2,0,0,2,0
844,542,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed2_i0-v0,0,2,None,0.9734513274336284,0.0088495575221239,0.9823008849557522,0.9646017699115044,11.0,2.0,0.0248361825942993,0.0051747560501098,2,0,0,2,0
845,542,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,-0.9734513274336284,0.0088495575221239,-0.9646017699115044,-0.9823008849557522,11.0,2.0,0.0248361825942993,0.0051747560501098,2,2,0,0,0
846,1284,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed4_i0-v0,0,2,None,0.9778761061946902,0.0132743362831858,0.991150442477876,0.9646017699115044,18.0,1.0,0.0411252975463867,0.0015361309051513,2,0,0,2,0
847,1284,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i1-v0,0,2,None,-0.9778761061946902,0.0132743362831858,-0.9646017699115044,-0.991150442477876,18.0,1.0,0.0411252975463867,0.0015361309051513,2,2,0,0,0
848,154,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed0_i0-v0,0,2,None,-0.8628318584070797,0.0044247787610619,-0.8584070796460177,-0.8672566371681416,4.5,0.5,0.0144678354263305,0.001926302909851,2,2,0,0,0
849,154,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i1-v0,0,2,None,0.8628318584070797,0.0044247787610619,0.8672566371681416,0.8584070796460177,4.5,0.5,0.0144678354263305,0.001926302909851,2,0,0,2,0
850,235,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed0_i0-v0,0,2,None,0.0575221238938052,0.9336283185840708,0.991150442477876,-0.8761061946902655,10.0,4.0,0.0252681970596313,0.0090736150741577,2,1,0,1,0
851,235,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed3_i1-v0,0,2,None,-0.0575221238938052,0.9336283185840708,0.8761061946902655,-0.991150442477876,10.0,4.0,0.0252681970596313,0.0090736150741577,2,1,0,1,0
852,813,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed3_i0-v0,0,2,None,0.0486725663716813,0.9247787610619468,0.9734513274336284,-0.8761061946902655,7.5,2.5,0.0196266174316406,0.0044898986816406,2,1,0,1,0
853,813,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed3_i1-v0,0,2,None,-0.0486725663716813,0.9247787610619468,0.8761061946902655,-0.9734513274336284,7.5,2.5,0.0196266174316406,0.0044898986816406,2,1,0,1,0
854,213,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed0_i0-v0,0,2,None,-0.8407079646017699,0.0,-0.8407079646017699,-0.8407079646017699,5.0,0.0,0.0126547813415527,0.0003376007080078,2,2,0,0,0
855,213,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i1-v0,0,2,None,0.8407079646017699,0.0,0.8407079646017699,0.8407079646017699,5.0,0.0,0.0126547813415527,0.0003376007080078,2,0,0,2,0
856,848,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed3_i0-v0,0,2,None,-0.8362831858407079,0.0132743362831858,-0.8230088495575221,-0.8495575221238938,5.5,1.5,0.01383638381958,0.0031287670135498,2,2,0,0,0
857,848,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i1-v0,0,2,None,0.8362831858407079,0.0132743362831858,0.8495575221238938,0.8230088495575221,5.5,1.5,0.01383638381958,0.0031287670135498,2,0,0,2,0
858,735,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i0-v0,0,2,None,-0.8407079646017699,0.0088495575221239,-0.831858407079646,-0.8495575221238938,7.0,0.0,0.0151268243789672,9.644031524658204e-05,2,2,0,0,0
